storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan
1,Legenda Danau Toba,34,"Namun mereka tidak merasa tersinggung, bahkan semakin rajin bekerja.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,35,"Setahun kemudian, kebahagiaan Petani dan istri bertambah, karena istri Petani melahirkan seorang bayi laki-laki.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,36,Ia diberi nama Putera.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,37,Kebahagiaan mereka tidak membuat mereka lupa diri.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,38,Putera tumbuh menjadi seorang anak yang sehat dan kuat.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,39,Ia menjadi anak manis tetapi agak nakal.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,40,"Ia mempunyai satu kebiasaan yang membuat heran kedua orang tuanya, yaitu selalu merasa lapar.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,41,Makanan yang seharusnya dimakan bertiga dapat dimakannya sendiri.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,42,"Lama kelamaan, Putera selalu membuat jengkel ayahnya.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,43,"Jika disuruh membantu pekerjaan orang tua, ia selalu menolak.",1,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,44,Istri Petani selalu mengingatkan Petani agar bersabar atas ulah anak mereka.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,45,"“Ya, aku akan bersabar, walau bagaimanapun dia itu anak kita!”",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,46,kata Petani kepada istrinya.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,47,"“Syukurlah, kanda berpikiran seperti itu.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,48,"Kanda memang seorang suami dan ayah yang baik,” puji Puteri kepada suaminya.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,49,"Memang kata orang, kesabaran itu ada batasnya.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,50,Hal ini dialami oleh Petani itu.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,51,"Pada suatu hari, Putera mendapat tugas mengantarkan makanan dan minuman ke sawah di mana ayahnya sedang bekerja.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,52,Tetapi Putera tidak memenuhi tugasnya.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,53,"Petani menunggu kedatangan anaknya, sambil menahan haus dan lapar.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,54,Ia langsung pulang kerumah.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,55,Di lihatnya Putera sedang bermain bola.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,58,Tak tahu diri !,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,59,"Dasar anak ikan !,” umpat si Petani tanpa sadar telah mengucapkan kata pantangan itu.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,60,"Setelah petani mengucapkan kata-katanya, seketika itu juga anak dan istrinya hilang lenyap.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,62,"Dari bekas injakan kakinya, tiba-tiba menyemburlah air yang sangat deras dan semakin deras.",0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,63,Desa Petani dan desa sekitarnya terendam semua.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,64,Air meluap sangat tinggi dan luas sehingga membentuk sebuah telaga.,0,0,0,0,0,0,0,0,0,0,0,0
1,Legenda Danau Toba,66,Danau itu akhirnya dikenal dengan nama Danau Toba.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,1,"Sekitar abad 14 dan 15 masehi , berdiri kerajaan di daerah Medan Deli dengan istana yang diberi nama istana Maimun.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,2,Sultan Muhayat Syah adalah raja dari kerajaan melayu itu.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,3,"Beliau memiliki 3 orang anak , anak pertama bernama Mambang Jazid, anak kedua bernama Mambang Khayali dan anak ketiganya bernama Putri Hijau.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,4,"Ketiga anak ini memiliki kekuatan yang hebat , Mambang Jazid mampu merubah dirinya menjadi Naga , Mambang Khayali mampu merubah dirinya menjadi meriam dan Putri Hijau mampu mengeluarkan cahaya hijau nan indah saat malam bulan purnama.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,5,Namun ada kelebihan lain yang di miliki Putri Hijau yaitu wajahnya yang amat cantik jelita serta sifatnya yang ramah dan bersahaja terhadap rakyat sehingga banyak rakyat yang menyukainya sebagai pemimpin yang bijaksana.,0,0,1,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,6,"Saat itu malam bulan purnama , seperti biasa Putri Hijau berjalan-jalan di sekitar taman istana, dari tubuhnya memancarkan cahaya hijau yang indah, bahkan cahayaitu sampai terlihat oleh sultan kerajaan Aceh yang bersebelahan dengan kerajaan Deli saat itu.Sultan Aceh yang terpesona karna melihat pancaran cahaya hijau yang indah darikerajaan tetangganya itu , mengutus beberapa pengawal nya untuk mencari tahu asal dari cahaya itu.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,7,"Tak perlu aktu lama , para pengawal itu mendapat informasi bahwa cahaya hijau itu terpancar dari tubuh seorang Putri Raja Deli yang cantik jelita.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,10,Namun pinangan dari sultan Aceh di tolak mentah-mentah oleh Putri Hijau.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,11,Sultan Aceh yang mendengar penolakan pinangannya itu menjadi murka dan menganggap kerajaan Deli telah menebar benih peperangan terhadap kerajaan nya.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,12,Ratusan prajurit diutus sultan Aceh untuk menghancurkan kerajaan Deli.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,13,Namun pasukan yang dikirimnya kalah telak oleh pasukan dan benteng pertahanan kerajaan deli yang terkenal kuat.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,14,"Lalu Sultan Aceh membuat sebuah siasat licik, yaitu menembakkan meriam dengan peluru koin emas.",0,0,0,1,0,0,0,0,0,0,0,0
2,Puteri Hijau,15,Dan siasatnya itu berhasil.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,16,"Para prajurit sibuk mengutip koin-koin emas yang berserakkan, disaat seperti itulah pasukan kerajaan Aceh menyerang kerajaan Deli.",0,1,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,17,"Hasilnya kerajaan Deli kalah, namun Mambang Khayali tak terima dengan kekalahan itu lalu merubah dirinya menjadi meriam dan menembakkan peluru dengan gencar ke arah musuh.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,18,"Karena terlalu lama menembak kan peluru, meriam jelmaan Mambang Khayali menjadi sangat panas dan akhirnya putus terbelah dua.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,19,Ujung mariam terlempar jauh hingga ke perbatasan Aceh sedang kan pangkal nya masih bisa kita temui di Istana Maimun Medan.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,20,"Melihat keadaan yang tidak menguntungkan ini, akhirnya kerajaan deli mengaku kalah, dan Putri Hijau dibawa oleh pasukan sultan Aceh.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,21,"Mambang Jazid memberi persyaratan kepada sultan Aceh untuk tidak menyentuh Putri hijau sampai tiba d ikerajaan Aceh dan memasukkan putri hijau ke dalam peti kaca yang telah di siap kan Mambang Jazid, lalu saat tiba di daerah Jambu Air, putri hijau disuruh abangnya untuk membakar menyan dan menaburkan beras dan telur ke sungai lalu menyebutkan nama abang nya Mambang Jazid sebanyak 3 kali.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,22,Persyaratan itu pun diterima oleh sultan Aceh karna menurut nya itu hal yang mudah.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,23,Lalu pergi lah sultan Aceh beserta rombongan pasukannya menggunakan kapal berlayar di Sungai Deli (dahulu sungai Deli bisa di layari kapal) dan Putri Hijau dimasukkan ke dalam peti kaca.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,24,"Saat tiba di daerah Jambu Air , putri hijau keluar dari peti kaca , lalu mengerjakan amanat yang diberikan abangnya kepadanya, yaitu menabur beras dan telur di sungai Deli lalu membakar menyan dan menyebut nama Mambang Jazid 3 kali.”Mambang Jazid , Mambang Jazid ; mambang , jazid, datanglah abangku ,selamatkanlah adikmu ini dari genggaman sultan Aceh”.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,25,"Tiba-tiba air sungai deli yang tadi nya tenang berubah bergemuruh , langit menjadi gelap seolah mau turun badai, dan petir menyambar saling bersahutan.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,26,"Saat seperti itu , Putri Hijau kembali masuk ke dalam peti kaca.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,28,Naga itu mengamuk dan menghancurkan kapal rombongan sultan aceh.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,29,Peti kaca yang berisi Putri Hijau terlempar ke sungai deli dan terapung-apung.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,30,Lalu naga jelmaan Mambang Jazid memasukan peti kaca berisi Putri Hijau ke dalam mulutnya dan membawa pergi ke laut .,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,31,"Sampai sekarang tidak ada yang tau , apakah putri hijau masih hidup sebagai manusia.",0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,32,Lagenda ini sampai sekarang masih dikenal dikalangan orang-orang Deli dan malahan juga dalam masyarakat Melayu di Malaysia.,0,0,0,0,0,0,0,0,0,0,0,0
2,Puteri Hijau,33,"Di Deli Tua masih terdapat reruntuhan benteng dari Putri yang berasal dari zaman Putri Hijau, sedangkan sisa meriam, penjelmaan abang Putri Hijau, dapat dilihat di halaman Istana Maimoon, Medan hingga saat ini.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,1,"Pada zaman dahulu kala, terdapat satu keluarga kecil yang terdiri dari sepasang suami istri dan seorang anak perempuan.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,2,Mereka tinggal di sebuah desa terpencil di sekitar wilayah Danau Toba.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,3,Anak perempuan keluarga itu bernama Seruni.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,4,Ia menjadi sosok kembang desa di kampungnya karena memiliki paras yang cantik jelita.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,7,Penjualan hasil ladang digunakan oleh Seruni beserta ayah ibunya untuk memenuhi kebutuhan hidup sehari-hari.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,8,"Pada suatu hari, pergilah Seruni ditemani dengan anjing peliharaannya ke ladang milik keluarganya.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,9,Ia bekerja sendirian karena ayah dan ibunya ada keperluan di desa tetangga.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,11,"Sementara itu, anjingnya yang bernama Toki ikut duduk di samping Seruni seakan memahami gejolak hati wanita ini.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,12,"Ternyata, hati Seruni sedang galau karena ia akan dijodohkan dengan laki-laki pilihan orang tuanya.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,14,"Padahal, ia sebenarnya telah menjalin cinta dengan laki-laki pujaan hatinya secara diam-diam.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,15,Seruni dan kekasihnya telah sama-sama mengucapkan janji untuk membawa hubungan mereka ke jenjang pernikahan.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,16,"Namun, Seruni juga tidak ingin mengecewakan kedua orang tuanya dan dianggap sebagai anak yang durhaka.",0,0,0,0,0,1,0,1,0,0,0,0
3,Batu Gantung Danau Toba,17,Toki yang duduk di samping Seruni sesekali menggonggong untuk mendapatkan perhatian dari wanita ini.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,18,"Namun, Seruni mengabaikan anjingnya dan masih sibuk dengan permasalahan hubungan asmaranya.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,19,"Jika Seruni memilih untuk menikahi pemuda pilihan orang tuanya, wanita ini berpikir ia tidak akan bisa hidup dengan bahagia.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,20,"Alasannya, ia sudah terlalu cinta dengan kekasih pujaan hatinya.“Ya Tuhan, saya sudah tidak tahu mau berbuat apa.",0,0,0,0,0,0,0,0,1,0,0,0
3,Batu Gantung Danau Toba,21,"Saya tidak sanggup hidup dengan beban seberat ini,” ratap Seruni.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,22,Wanita ini mencurahkan isi hatinya sambil mengeluarkan air mata kepada Yang Maha Kuasa.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,24,"Melihat hamparan air di hadapannya, tiba-tiba saja muncullah niat dalam wanita ini untuk mengakhiri hidupnya dengan cara melompat ke Danau Toba yang bertebing curam.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,25,"Di tengah-tengah suasana hati dan pikirannya yang berkecamuk, Seruni berjalan mendekati tebing Danau Toba.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,27,"Dalam lubang itu, Seruni tidak bisa melihat apa-apa karena minimnya cahaya.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,28,"Ketika Seruni meraba-raba batu di sekelilingnya, ia merasa bahwa batu-batu itu bergerak seakan hendak mengimpitnya.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,29,"Dengan penuh ketakutan, wanita ini berteriak minta tolong dengan suara yang memilukan.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,30,Toki yang berada di mulut lubang menggonggong beberapa kali memanggil majikannya yang telah jatuh.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,31,Seruni yang mendengar gonggongan anjingnya meminta Toki untuk mencari bantuan.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,32,"Sayangya, dinding-dinding batu cadas itu terus bergerak mengurung Seruni.“Parapat!",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,34,Parapat!”,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,35,teriak Seruni dalam ketakutan dan kepanikannya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,36,"Toki yang mendengar teriakan majikannya, terus menggonggong sembari menggaruk-garuk tanak di mulut lubang.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,37,"Seolah mengerti kalau ia tidak mungkin bisa memberikan pertolongan kepada majikannya, Toki lalu lari ke rumah.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,38,Anjing itu mencari orang tua Seruni yang ternyata baru tiba di rumah dari keperluannya di desa tetangga.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,39,Toki menggonggong ke arah orang tua Seruni layaknya ingin memberi tahu bahwa anak perempuan mereka dalam bahaya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,40,Anjing itu menggonggong sembari berjalan mondar-mandir mengajak orangtua Seruni ke suatu tempat.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,41,Pasangan suami istri itu mulai menyadari ada hal yang tidak beres karena Toki tidak bersama Seruni dan hari sudah semakin gelap.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,42,Ayah dan ibu Seruni kemudian meminta bantuan tetangga mereka untuk mencari Seruni.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,43,"Tak menunggu terlalu lama, para tetangga berkumpul di halaman rumah orang tua Seruni sambil membawa obor.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,44,Mereka lalu mengikuti Toki yang berlari menuju ke arah ladang.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,45,Alangkah terkejutnya mereka ketika menemukan lubang di pinggir ladang mereka.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,47,"Ketika orangtua Seruni mendekati mulut lubang, terdengar suara wanita berkata “Parapat!",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,48,Tolong parapat batu!,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,49,Parapat!”.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,50,"Seketika, pasangan suami istri itu sadar suara itu adalah suara putri mereka.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,51,"“Pak, itukan suara Seruni!”",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,55,"tanya sang istri.“Entahlah, Bu.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,56,Aku juga tak tahu.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,57,Mungkin ada yang tidak beres di bawah lubang sana.”,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,58,ujar ayah Seruni.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,59,Orangtua Seruni merasa khawatir dengan keadaan anak mereka satu-satunya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,60,"Sementara itu, para tetangga Seruni berusaha mencari cara bagaimana mengeluarkan Seruni dari dalam lubang.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,61,Ayah seruni mendekatkan obor miliknya ke mulut lubang dan memanggil anaknya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,63,Sang ayah lalu meminta istrinya untuk memegang obornya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,64,Laki-laki ini hendak masuk kedalam lubang demi menyelamatkan anaknya.,1,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,65,Ayah Seruni yang sudah bersiap untuk meloncat ke dalam lubang dicegah oleh istrinya.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,66,"Tiba-tiba, terdengar bunyi gemuruh.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,68,Lubang batu tempat Seruni terperangkap tiba-tiba menutup sendiri.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,69,"Sementara itu, gempa yang tidak berhenti membuat tebing-tebing batu di pinggiran Danau Toba berjatuhan.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,70,Orang tua Seruni dan para tetangganya berlari ke sana ke mari untuk menyelamatkan diri.,1,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,71,"Di tengah kekacauan itu, tak ada orang yang ingat untuk menyelamatkan Seruni.",1,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,72,Wanita ini dibiarkan terimpit batu-batu cadas di dalam lubang.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,74,"Setelah gempa berhenti, tiba-tiba muncul sebuah batu besar yang bentuknya menyerupai tubuh seorang wanita.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,75,Posisi batu itu tergantung di tepi Danau Toba.,0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,76,"Konon, batu itu merupakan penjelmaan dari Seruni.",0,0,0,0,0,0,0,0,0,0,0,0
3,Batu Gantung Danau Toba,77,Masyarakat memberikan julukan batu gantung karena posisinya yang menggantung di pinggir tebing,0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,1,"Pada zaman dulu, hiduplah seorang janda tua dan anak laki-lakinya di sebuah kampung yang sepi.",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,2,Anak laki-laki itu bernama Sampuraga.,0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,3,"Hidup mereka bisa dibilang miskin, namun mereka tetap saling menyayangi dan bahagia.",1,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,4,"Untuk bisa menghidupi kehidupannya sehari-hari, mereka mencari kayu bakar untuk dijual dan juga menjadi buruh upah di ladang orang lain.",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,5,Keduanya sangat jujur dan rajin dalam bekerja sehingga banyak yang suka kepada mereka.,0,0,1,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,6,"Suatu hari, di bawah pohon rindang Sampuraga dan juga majikannya beristirahat sembari menikmati makan siang dan berbincang-bincang setelahnya mereka bekerja dari pagi.",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,7,"’’Sampuraga, usiamu masih muda.",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,8,"Kalau boleh aku sarankan, kamu sebaiknya pergi ke negeri yang penduduknya hidup makmur dan sangat subur” .",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,9,Ucap majikannya.,0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,11,Sampuraga penasaran.,0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,12,"“Namanya negeri Mandailing, rata-rata penduduk disana memiliki ladang dan juga usaha.",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,13,"Karena tanah disana memiliki kandungan emas, maka dengan mudah mereka mendapatkan uang hasil dari mendulang emas di sungai.”",0,0,0,0,0,0,0,0,0,0,0,0
4,Sampuraga Si Anak Durhaka,15,“Sebenarnya saya sudah lama ingin merantau untuk mneari pekerjaan yang baik dan bisa membahagiakan ibu saya” .,0,0,0,0,0,0,0,0,0,0,0,0
