StoryID,CharactersID,AliasCharacters
11,Tokoh-6,"['ceninge', 'cening']"
12,Tokoh-1,['nak luh dadua jegeg-jegeg']
12,Tokoh-2,['widiadari ajaka lelima']
12,Tokoh-3,['tanda mantri perbekel']
12,Tokoh-4,"['ratu dewa anak agung', 'ratu dewa agung', 'ratu anak agung', 'ida anak agung', 'anak agung', 'anak odah', 'anak luh']"
12,Tokoh-5,"['dedari gargamayang', 'dewi gagarmayang', 'dedari']"
12,Tokoh-6,"['ida dedari supraba', 'dedari supraba']"
12,Tokoh-7,['dedari buin dadua']
12,Tokoh-8,"['pianak men bekung', 'pianakne muani', 'pianak tiange', 'pianak meme', 'panak meme', 'men bekung', 'pianak', 'panak', 'meme']"
12,Tokoh-9,"['kedis gagak petak', 'gagak petak']"
12,Tokoh-10,"['gagak petake ento', 'gagak petake']"
12,Tokoh-11,"['rabin anake agung', 'anake agung', 'anake odah']"
12,Tokoh-12,"['cucunne i raksasa', 'i raksasa', 'cucun', 'cucu']"
12,Tokoh-13,['anak agung istri']
12,Tokoh-14,"['adi bintang lara', 'bintang lara', 'adi']"
12,Tokoh-15,['anake odah ento']
12,Tokoh-16,['ida anake agung']
12,Tokoh-17,"['parekan-parekan', 'parekanida', 'parekan', 'pareka']"
12,Tokoh-18,['jero anak odah']
12,Tokoh-19,['i bintang lara']
12,Tokoh-20,"['i gagak petake', 'i gagak petak']"
12,Tokoh-21,"['dewi supraba', 'ni supraba']"
12,Tokoh-22,['baudandanida']
12,Tokoh-23,['men bekunge']
12,Tokoh-24,['pan bekung']
12,Tokoh-25,['ni suprada']
12,Tokoh-26,"['i rangsasa', 'rangsasa']"
12,Tokoh-27,"['kaki-kaki', 'kaki']"
12,Tokoh-28,"['ni dedari', 'i dedari']"
12,Tokoh-29,['i parekan']
12,Tokoh-30,['dong kaki']
12,Tokoh-31,['rabinida']
12,Tokoh-32,"['kurenan', 'kurena']"
12,Tokoh-33,"['ni cili', 'cili']"
12,Tokoh-34,['cening']
12,Tokoh-35,['i adi']
12,Tokoh-36,['embok']
12,Tokoh-37,['bapan']
12,Tokoh-38,['me']
13,Tokoh-1,['anak jegeg listuayu ento']
13,Tokoh-2,"['ida sanghyang embang', 'embang']"
13,Tokoh-3,['sang hyang embang']
13,Tokoh-4,['bojog lua ento']
13,Tokoh-5,['bhatara wisnu']
13,Tokoh-6,"['kedis-kedise', 'kedis']"
13,Tokoh-7,['i bojog lua']
13,Tokoh-8,"['ni murdani', 'murdani']"
14,Tokoh-1,"['ula aya ageng pisan', 'ula ayane punika', 'ula aya punika', 'ulane punika', 'ula aya', 'ula']"
14,Tokoh-2,"['pianak ipun', 'pianak ipu', 'pianaknya', 'pianak', 'panak']"
14,Tokoh-3,['pan badung']
14,Tokoh-4,"['bapan ipun', 'bapa']"
14,Tokoh-5,['ni badung']
15,Tokoh-1,['ni bulan kuning']
15,Tokoh-2,['men bekung']
15,Tokoh-3,"['i raksasa', 'raksasa']"
16,Tokoh-1,['beburon di alas jenggala sila']
16,Tokoh-2,['kedis mabatis lantang ento']
16,Tokoh-3,"['i kedis cerukcuk', 'i kedis cangak', 'kedis cerukcuk']"
16,Tokoh-4,"['i cicing alas', 'cicing alas']"
16,Tokoh-5,['i landak']
16,Tokoh-6,"['i lembu', 'lembu']"
16,Tokoh-7,['i kuwuk']
16,Tokoh-8,['beburo']
17,Tokoh-1,"['jelema gede-gede siteng', 'jelema']"
17,Tokoh-2,"['anake luh jegeg ento', 'anake bajang ento', 'anak bajange ento', 'anak bajang ento', 'anake muani ento', 'anak luih jegeg', 'anak luh jegeg', 'anake luh ento', 'anake bajang e', 'anak bajang', 'anake ento', 'luh ento', 'anake']"
17,Tokoh-3,['anak muani bajang']
17,Tokoh-4,"['sang natha ratu', 'sang maha wirya', 'sang maha raja', 'natha ratu', 'sang raja']"
17,Tokoh-5,"['i dadong jepun', 'dadong jepun', 'i dadong', 'dadong', 'dong']"
17,Tokoh-6,['i krama lenan']
17,Tokoh-7,['ida sang raja']
17,Tokoh-8,['krama desa']
17,Tokoh-9,['ni jepun']
18,Tokoh-1,"['sang brahmana sakti', 'brahmana sakti', 'sang brahmana', 'sang brahma', 'sang raja']"
18,Tokoh-2,"['raja kunthibhoja', 'raja kuntibhoja']"
18,Tokoh-3,"['sang rsi durvasa', 'rsi durvasa']"
18,Tokoh-4,"['hyang baskara', 'hyang betara', 'betara', 'hyang']"
18,Tokoh-5,['betara surya']
18,Tokoh-6,"['dewi pritha', 'dewi kanti', 'dewi']"
18,Tokoh-7,['dewi kunti']
18,Tokoh-8,['sang dewi']
18,Tokoh-9,['raja sura']
18,Tokoh-10,['wasudewa']
18,Tokoh-11,['cening']
19,Tokoh-1,"['sisian ida bhagawan drona', 'sisian hyang bhagawan', 'sisian sang bhagawan', 'bhagawan drona', 'hyang bhagawan', 'sang bhagawan', 'sisia']"
19,Tokoh-2,"['guru drona, sisian bapa', 'guru drona', 'bapa']"
19,Tokoh-3,['hyang bhagawan drona']
19,Tokoh-4,"['cening sang arjuna', 'sang arjuna', 'sag arjuna', 'arjuna']"
19,Tokoh-5,"['jero anak lanang', 'jero']"
19,Tokoh-6,['dang hyang drona']
19,Tokoh-7,['sang guru drona']
19,Tokoh-8,"['sang ekalawya', 'ekalawya']"
20,Tokoh-1,"['raden galuh pitu makasami', 'raden galuh ajaka papitu', 'raden galuh pradnyawati', 'raden galuh martasari', 'raden galuh makasami', 'galuh pradnyawati', 'raden galuh pitu', 'galuh marmawati', 'galuh martasari', 'galuh puspawati', 'galuh sumanasa', 'raden galuh', 'galuh pitu']"
20,Tokoh-2,['galuh pepitu punika']
20,Tokoh-3,"['biang raden galun', 'biang raden galuh', 'biang galuh', 'biang']"
20,Tokoh-4,"['sang prabu beksa', 'sang prabu']"
20,Tokoh-5,['galuh wijasantun']
20,Tokoh-6,['ida raden galuh']
20,Tokoh-7,"['rakan ceninge', 'raka']"
20,Tokoh-8,"['cening galuh', 'cening']"
20,Tokoh-9,['mbok galuh']
20,Tokoh-10,"['i raksasa', 'raksasa']"
20,Tokoh-11,['okan-oka']
20,Tokoh-12,['i biang']
20,Tokoh-13,['oka']
21,Tokoh-1,"['bapane i getap', 'i getap', 'bapa']"
21,Tokoh-2,['meme']
22,Tokoh-1,"['alu gede gati', 'alu']"
22,Tokoh-2,['i kedis puuh']
22,Tokoh-3,['alune ento']
22,Tokoh-4,['i puuh']
22,Tokoh-5,['i alu']
23,Tokoh-1,"['i balu kanginan', 'i balu kawanan']"
23,Tokoh-2,"['pianak muani', 'pianak']"
23,Tokoh-3,"['beli kawanan', 'beli wayan', 'beli']"
23,Tokoh-4,['bli']
23,Tokoh-5,['luh']
24,Tokoh-1,"['ida sang prabu singa', 'ida anake agung', 'ida sang prabu', 'anake agung']"
24,Tokoh-2,"['ratu sang prabu', 'ratu']"
24,Tokoh-3,"['i kunang-kunang', 'kunang-kunang']"
24,Tokoh-4,"['i baluan', 'baluan']"
24,Tokoh-5,"['i beduda', 'beduda']"
24,Tokoh-6,"['i blatuk', 'blatuk']"
24,Tokoh-7,"['i temisi', 'temisi']"
24,Tokoh-8,"['i sampi', 'sampi']"
24,Tokoh-9,['baduda']
25,Tokoh-1,"['anak cerik bagus', 'anake cerik ento', 'anake cenik ento', 'anake cerik']"
25,Tokoh-2,['pianak titiange']
25,Tokoh-3,"['sri prameswari', 'prameswari']"
25,Tokoh-4,['ida sang prabu']
25,Tokoh-5,"['i basang siap', 'basang siap']"
25,Tokoh-6,"['biang i dewa', 'biange']"
25,Tokoh-7,['i mantri']
25,Tokoh-8,"['i cening', 'cening']"
25,Tokoh-9,['i galuh']
25,Tokoh-10,['panake']
26,Tokoh-1,"['dewa palsu i belog', 'dewa palsu belog', 'i belog']"
26,Tokoh-2,"['ratu betara', 'betara']"
26,Tokoh-3,['ida betara']
26,Tokoh-4,['pan sari']
26,Tokoh-5,['luh sari']
26,Tokoh-6,['i ratu']
26,Tokoh-7,['pianak']
27,Tokoh-1,['makejang anake eluh']
27,Tokoh-2,"['kurenan i beloge', 'kurenan', 'kurena']"
27,Tokoh-3,"['anake luh ento', 'anak luh', 'luh']"
27,Tokoh-4,"['memene i belog', 'i belog', 'memen', 'belog', 'meme']"
27,Tokoh-5,['knurena']
27,Tokoh-6,['i meme']
27,Tokoh-7,['beli']
27,Tokoh-8,['bli']
27,Tokoh-9,['me']
28,Tokoh-1,"['bapa pan sari', 'pan sari', 'bapan', 'bapa']"
28,Tokoh-2,['luh sari']
28,Tokoh-3,"['i belog', 'belog']"
28,Tokoh-4,"['pianak', 'panak']"
29,Tokoh-1,"['bangken anake luh ento', 'bangken anak luh', 'anake luh ento', 'bangkene ento', 'anake ento', 'anak luh', 'bangke']"
29,Tokoh-2,['anak luh jegeg pisan']
29,Tokoh-3,"['kurenan icange', 'kurenan']"
29,Tokoh-4,"['memen i belog', 'i belog', 'memen', 'belog', 'meme']"
29,Tokoh-5,['luh-luh']
30,Tokoh-1,"['anake gede selem ento', 'anak gede selem', 'i gede selem']"
30,Tokoh-2,"['merine bengil ento', 'merin icange', 'merine ento', 'meri icange', 'meri']"
30,Tokoh-3,"['merine pan meri', 'meri pan meri', 'pan meri']"
30,Tokoh-4,['merin titiange']
30,Tokoh-5,['ri']
31,Tokoh-1,"['dagang bebeke', 'dagang bebek']"
31,Tokoh-2,"['i belog', 'belog']"
31,Tokoh-3,['jero']
31,Tokoh-4,['meme']
32,Tokoh-1,['meong gede tur mokoh']
32,Tokoh-2,"['i bikul, i semal', 'i semal', 'i bikul', 'semal', 'bikul']"
32,Tokoh-3,['bikul cenik']
32,Tokoh-4,['i meong']
33,Tokoh-1,"['kedis sangsiah luh muani', 'kedis sangsiah', 'kedis']"
33,Tokoh-2,"['i kedis sangsiah', 'i kedis']"
33,Tokoh-3,"['i bojog', 'bojog']"
33,Tokoh-4,['kedise']
33,Tokoh-5,['bojoge']
34,Tokoh-1,"['i kancil, i botol', 'i kancil', 'i botol', 'botol']"
34,Tokoh-2,['i kedis sikep']
34,Tokoh-3,['panak icange']
34,Tokoh-4,"['sang kancil', 'sang samong', 'samong']"
34,Tokoh-5,"['i samonge', 'i samong', 'i sampi']"
34,Tokoh-6,"['i manusa', 'manusa']"
34,Tokoh-7,['i jaran']
35,Tokoh-1,"['sudagar kacang tanah', 'sudagare ento']"
35,Tokoh-2,['i rumpuh']
35,Tokoh-3,['i buta']
35,Tokoh-4,"['bell', 'beli']"
36,Tokoh-1,"['cicing tiange puniki', 'cicing tiang punika', 'cicing tiannge', 'cicing tiange', 'cicing cai', 'cicinge', 'cicing']"
36,Tokoh-2,"['cicingne i celempung', 'i celempung', 'celempung']"
36,Tokoh-3,"['para krama banjara', 'krama banjare', 'krama banjara', 'krama banjar', 'krama']"
36,Tokoh-4,"['jro kelian banjar', 'kelian banjar', 'jro kelian']"
36,Tokoh-5,['cicinge totonan']
36,Tokoh-6,['kuluk tiange']
36,Tokoh-7,['jero kelian']
36,Tokoh-8,['i anggrek']
36,Tokoh-9,['ni gadung']
36,Tokoh-10,['luh']
36,Tokoh-11,['bli']
37,Tokoh-1,['dagang nasine ento']
37,Tokoh-2,"['ida raden mantri', 'ida betari durga', 'raden mantri']"
37,Tokoh-3,"['ratu sang prabu', 'ida sang prabu', 'sang prabu']"
37,Tokoh-4,"['okan anak agung', 'anak agung', 'agung']"
37,Tokoh-5,"['i cicing gudig', 'cicing gudig']"
37,Tokoh-6,['paduka betari']
37,Tokoh-7,['batari durga']
37,Tokoh-8,['anak madaar']
37,Tokoh-9,['anake ento']
37,Tokoh-10,"['pepatih', 'patih']"
37,Tokoh-11,['i patih']
37,Tokoh-12,['jero']
38,Tokoh-1,"['burone cenik', 'buro']"
38,Tokoh-2,"['i kambing', 'kambinge', 'kambing']"
38,Tokoh-3,"['i cicing', 'cicing']"
38,Tokoh-4,['cicinge']
39,Tokoh-1,['i kedis crukcuk']
39,Tokoh-2,"['i manusa', 'i macan', 'manusa', 'macan']"
39,Tokoh-3,['i kancil']
39,Tokoh-4,['i jaran']
39,Tokoh-5,"['i sampi', 'sampi']"
39,Tokoh-6,"['i cita', 'cita']"
40,Tokoh-1,"['semut anyud', 'semut']"
40,Tokoh-2,"['kedis perit', 'kedise']"
40,Tokoh-3,['i clalongan']
40,Tokoh-4,['sangsiah']
40,Tokoh-5,['i semut']
40,Tokoh-6,['i matul']
40,Tokoh-7,['petikan']
40,Tokoh-8,['capung']
40,Tokoh-9,['katake']
40,Tokoh-10,['glatik']
40,Tokoh-11,['udang']
40,Tokoh-12,['kakul']
40,Tokoh-13,['yuyu']
41,Tokoh-1,['ulame sane ageng punika']
41,Tokoh-2,['ulam mewarna selem']
41,Tokoh-3,"['kurenanne i congeh', 'i congeh', 'kurenan', 'congeh']"
41,Tokoh-4,['ulame punika']
41,Tokoh-5,"['pianak ipu', 'pianak']"
41,Tokoh-6,['somah ipu']
42,Tokoh-1,"['kedis curik lue muani', 'kedis curike', 'kedise']"
42,Tokoh-2,['jrone kedis curik']
42,Tokoh-3,['i curik ane muani']
42,Tokoh-4,"['bapan luh arume', 'bapan luh arum', 'luh arume', 'luh arum', 'bapan', 'bapa', 'luh']"
42,Tokoh-5,"['curike ne muani', 'curike ane lua']"
42,Tokoh-6,['i kedis curik']
42,Tokoh-7,['i juru pikat']
42,Tokoh-8,"['gede donglen', 'donglen']"
42,Tokoh-9,"['ni luh arume', 'ni luh arum', 'ni luh']"
42,Tokoh-10,['i donglen']
42,Tokoh-11,['beli']
42,Tokoh-12,['jro']
42,Tokoh-13,['pa']
43,Tokoh-1,['para punggawa']
43,Tokoh-2,"['cening durma', 'i durma', 'cening', 'idurma']"
43,Tokoh-3,['tandamantri']
43,Tokoh-4,['anake agung']
43,Tokoh-5,['ken sulasih']
43,Tokoh-6,"['pianak bapa', 'pianak', 'bapa']"
43,Tokoh-7,['jero dukuh']
43,Tokoh-8,"['i rajapala', 'irajapala']"
43,Tokoh-9,['meme']
44,Tokoh-1,"['i empas ajaka dadua luh muani', 'i empas ajaka dadua', 'i empas makadadua', 'i angsa luh muani', 'i empas luh muani', 'empas ajak dadua', 'i empas muani', 'i angsa muani', 'angsa muani', 'i empas lua', 'i angsa lua', 'empas lua', 'i angsa', 'i empas', 'empase', 'angsa', 'empas', 'luh']"
44,Tokoh-2,['angsa mabulu putih luh muani']
44,Tokoh-3,['kuluk medem ajaka dadua']
44,Tokoh-4,"['empase ajaka dadua', 'empase ane lua', 'empase mua', 'empase luh']"
44,Tokoh-5,['angsa ajak dadua']
44,Tokoh-6,"['kuluk luh muani', 'kuluke muani']"
44,Tokoh-7,"['embok angsa', 'embok']"
44,Tokoh-8,"['beli empas', 'beli']"
44,Tokoh-9,"['ni dangal', 'dangal']"
44,Tokoh-10,['i dakep']
44,Tokoh-11,['i kuluk']
44,Tokoh-12,['bapa']
44,Tokoh-13,['pa']
45,Tokoh-1,"['angsa akeh ipun kekalih luh muani', 'angsa']"
45,Tokoh-2,"['i angsa lua muani makakalih', 'i angsa lue muani', 'i angsa', 'i angse', 'i asu']"
45,Tokoh-3,"['empas kekalih lua muani', 'empas']"
45,Tokoh-4,['asu kakalih lua muani']
45,Tokoh-5,"['i empas luh muani', 'i empas makakalih', 'i empas']"
45,Tokoh-6,"['ni angsing, angsa', 'ni angsing']"
45,Tokoh-7,['angsane punika']
45,Tokoh-8,['i cengkrengga']
45,Tokoh-9,['ni cenkrenggi']
45,Tokoh-10,['beli angsa']
45,Tokoh-11,['i angsang']
45,Tokoh-12,['i durbudi']
45,Tokoh-13,['ni kacapa']
45,Tokoh-14,"['i ratu', 'ratu']"
46,Tokoh-1,"['i nyoman karange', 'i nyoman karang', 'nyoman']"
46,Tokoh-2,"['beli wayan tirta', 'i wayan tirta', 'beli']"
46,Tokoh-3,['i wayan tigaron']
46,Tokoh-4,"['i gede  basur', 'i gede basur', 'i basur']"
46,Tokoh-5,['jero bendesa']
46,Tokoh-6,['ni subandar']
46,Tokoh-7,"['i made tanu', 'made']"
46,Tokoh-8,"['ni sukesti', 'ni sukasti', 'i sukasti']"
46,Tokoh-9,['ni rempag']
46,Tokoh-10,"['i tigaron', 'i tirta']"
46,Tokoh-11,"['bapa made', 'bapa']"
46,Tokoh-12,['beli gede']
46,Tokoh-13,['i pondal']
46,Tokoh-14,['i rijasa']
46,Tokoh-15,['ni garu']
46,Tokoh-16,['i tanu']
46,Tokoh-17,['cening']
47,Tokoh-1,"['pianakne dadua lua muani', 'pianake', 'pianak', 'panak']"
47,Tokoh-2,"['panak nyaine buka dadua', 'panak wake', 'panak nyai']"
47,Tokoh-3,"['panak i jara', 'panak jara']"
47,Tokoh-4,['pianak kai']
47,Tokoh-5,['inan jara']
47,Tokoh-6,"['i macam', 'i macan', 'macan']"
47,Tokoh-7,"['i jaran', 'jaran']"
48,Tokoh-1,"['ida sang prabu mangsalia', 'sang prabu mangsalia', 'ida sang prabu', 'sang prabu']"
48,Tokoh-2,"['kedis goak luh muani', 'goak']"
48,Tokoh-3,"['punyan kasiape kepuh', 'kasiape kepuh']"
48,Tokoh-4,"['panjak-panjak ida', 'panjak-panjak']"
48,Tokoh-5,['dewa sang prabu']
48,Tokoh-6,['i kasiape kepuh']
48,Tokoh-7,"['i naga taksaka', 'naga']"
48,Tokoh-8,['i paksi gagak']
48,Tokoh-9,['kasiapa kepuh']
48,Tokoh-10,"['panjak idewa', 'panjake sami']"
48,Tokoh-11,['ratu peranda']
48,Tokoh-12,['i rare angon']
48,Tokoh-13,['ida pedanda']
48,Tokoh-14,['pepatih ida']
48,Tokoh-15,"['i lelipi', 'lelipi']"
48,Tokoh-16,['goaknya']
48,Tokoh-17,['i goak']
48,Tokoh-18,['i dewa']
49,Tokoh-1,"['i dadong getget', 'dadong getget', 'i dadong', 'dadong']"
49,Tokoh-2,['i reraman ipun']
49,Tokoh-3,['dadong: dadong']
49,Tokoh-4,"['memen icange', 'meme']"
49,Tokoh-5,['batara sri']
49,Tokoh-6,"['i kecut', 'kecut']"
49,Tokoh-7,['timpal']
49,Tokoh-8,['i meme']
49,Tokoh-9,"['bapan', 'bapa']"
50,Tokoh-1,"['meme bape i kedis gelatik', 'kedis gelatik', 'bape', 'bapa']"
50,Tokoh-2,['raksasa gede tur jele']
50,Tokoh-3,"['panak-pamak gelatik', 'panak-panak cange', 'panak panak', 'panak']"
50,Tokoh-4,['panak panakne ento']
50,Tokoh-5,"['i bapa gelatik', 'bapa gelatik']"
50,Tokoh-6,['raksasane ento']
50,Tokoh-7,"['i singa', 'singa']"
50,Tokoh-8,['cening']
51,Tokoh-1,"['i liutung', 'i lutung', 'lutung']"
51,Tokoh-2,"['i keker', 'keker']"
52,Tokoh-1,"['ida sang prabu asu', 'ida sang prabu', 'sang prabu']"
52,Tokoh-2,['ratu sang prabu']
52,Tokoh-3,['asu blanguyang']
52,Tokoh-4,"['i blanguyang', 'i blangyang']"
52,Tokoh-5,['asune ento']
52,Tokoh-6,"['i samonge', 'i samong']"
52,Tokoh-7,"['i kelesih', 'kelesih']"
52,Tokoh-8,"['buron', 'buro']"
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'kepuh']"
53,Tokoh-2,"['dane bendesa mandara giri', 'bendesa mandara giri']"
53,Tokoh-3,"['krama desa mandara giri', 'krama desa']"
53,Tokoh-4,['para krama desa']
53,Tokoh-5,['para pacalang']
53,Tokoh-6,"['i lelipi raja', 'i lelipi']"
53,Tokoh-7,"['i pangangon', 'pangangon']"
53,Tokoh-8,"['kedis goak', 'i goak', 'i goal', 'goak']"
53,Tokoh-9,['i kepuh']
54,Tokoh-1,"['anak muani pisagane i kerug', 'pisagane i kerug', 'i kerug', 'pisaga']"
54,Tokoh-2,['kelihan desa']
55,Tokoh-1,"['kucit ane paling mokoha', 'kucit ane lenan', 'kucite', 'kucit']"
55,Tokoh-2,"['beburon ane lenan', 'beburon ane liwat', 'beburonan', 'buron', 'buro']"
55,Tokoh-3,['angsa ajak dadua']
55,Tokoh-4,"['macan ane lenan', 'macanne ento', 'macane ento', 'macan lenan', 'macan']"
55,Tokoh-5,['para wadua buro']
55,Tokoh-6,"['i macan poleng', 'i macan']"
55,Tokoh-7,"['i bojog ireng', 'i bojog', 'bojog']"
55,Tokoh-8,['makejang buro']
55,Tokoh-9,['panak celeng']
55,Tokoh-10,"['sarwa buron', 'sarwa buro']"
55,Tokoh-11,['bojog cekah']
55,Tokoh-12,['kucit liu']
55,Tokoh-13,"['i kidang', 'kidang']"
55,Tokoh-14,['liu buro']
55,Tokoh-15,['i angsa']
55,Tokoh-16,['i kucit']
55,Tokoh-17,['i rase']
55,Tokoh-18,['i kebo']
56,Tokoh-1,"['ida raden galuh daha', 'ida raden galuh']"
56,Tokoh-2,['timpal i lacure']
56,Tokoh-3,"['ki dukuh sakti', 'ki dukuh']"
56,Tokoh-4,['timpal-timpal']
56,Tokoh-5,['i kaki dukuh']
56,Tokoh-6,['jero dukuh']
56,Tokoh-7,['i klaleng']
56,Tokoh-8,['i lacur']
57,Tokoh-1,"['cening sang langgana', 'langgana', 'cening']"
57,Tokoh-2,['i kaki dukuh']
57,Tokoh-3,['i langgana']
57,Tokoh-4,['pan cening']
57,Tokoh-5,['ida dukuh']
57,Tokoh-6,['ceninge']
58,Tokoh-1,['i lara']
59,Tokoh-1,['burone ane gede-gede makejang']
59,Tokoh-2,"['buron ajak mekejang', 'buron', 'buro']"
59,Tokoh-3,"['ida betara indra', 'betara indra']"
59,Tokoh-4,['burone gede ento']
59,Tokoh-5,['makejang buro']
59,Tokoh-6,"['jelemane ento', 'jelema ento', 'jeleme', 'jelema']"
59,Tokoh-7,['para buro']
59,Tokoh-8,"['i lelasan', 'i lasan', 'lelasa']"
59,Tokoh-9,['i jelema']
59,Tokoh-10,['i lelipi']
59,Tokoh-11,['i macan']
59,Tokoh-12,['i gajah']
59,Tokoh-13,"['baburo', 'beburo']"
59,Tokoh-14,['celedu']
59,Tokoh-15,['i kebo']
59,Tokoh-16,['lipan']
59,Tokoh-17,['lipi']
60,Tokoh-1,"['sang prabu i sangmong', 'i sangmong']"
60,Tokoh-2,['i capung bangkok']
60,Tokoh-3,"['ratu sang prabu', 'ida sang prabu']"
60,Tokoh-4,"['i kunang-kunang', 'kunang-kunang']"
60,Tokoh-5,['capok bangkok']
60,Tokoh-6,"['kedis blatuk', 'i blatuk']"
60,Tokoh-7,['jero lutung']
60,Tokoh-8,"['i lelasan', 'lelasan']"
60,Tokoh-9,"['i beduda', 'beduda']"
60,Tokoh-10,['i lutung']
60,Tokoh-11,"['i tumisi', 'tumisi']"
60,Tokoh-12,"['i lelipi', 'lelipi']"
60,Tokoh-13,"['i sampi', 'sampi']"
61,Tokoh-1,"['anake ane ngelahang carike', 'ane ngelahang carike']"
61,Tokoh-2,"['katake ane cenik-cenik', 'katake', 'katak']"
61,Tokoh-3,"['lelipi gadang gede', 'lelipi gadang', 'lelipi']"
61,Tokoh-4,['katake makejang']
61,Tokoh-5,"['i lelipi gadang', 'i lelipi']"
61,Tokoh-6,['lelipine ento']
61,Tokoh-7,"['i ratun katak', 'ratun katak', 'ratun']"
61,Tokoh-8,['sang karitaka']
