storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan,kepedulian_prob,menyakiti_prob,keadilan_prob,kecurangan_prob,loyalitas_prob,pengkhianatan_prob,otoritas_prob,pembangkangan_prob,kesucian_prob,kemerosotan_prob,kebebasan_prob,penindasan_prob,positive_label_count,max_confidence
5,Si Buyung Besar,205,Hulubalang segera diperintahkan memanggil sekalian rakyatnya kecuali tuan puteri.,0,0,0,0,0,0,1,0,0,0,0,0,4.8660076572559774e-05,4.610113683156669e-05,0.01866503804922104,4.029635601909831e-05,6.262319220695645e-05,0.00010105513501912355,0.994227409362793,0.0015590859111398458,0.00011310660192975774,9.028090425999835e-05,0.0008600004948675632,0.0003296372597105801,1,0.994227409362793
5,Si Buyung Besar,224,Raja tidak keberatan melepas keduanya malah memberi tanda mata kepada menantunya sebentuk cincin dan sebungkah kemenyan sambil berpesan.,0,0,0,0,0,0,0,0,0,0,1,0,5.4842341342009604e-05,4.598934174282476e-05,6.140534969745204e-05,3.978241511504166e-05,6.502097676275298e-05,0.0001000158372335136,0.0003467679489403963,0.0015583534259349108,0.0005941451527178288,0.00010681226558517665,0.979736328125,0.0001959895307663828,1,0.979736328125
5,Si Buyung Besar,235,Pekerja diperintahkan agar segera membukakan peti emasnya untuk memasukkan isterinya ke dalamnya.,0,0,0,0,0,0,1,0,0,0,0,0,4.903572335024364e-05,4.577638901537284e-05,6.497214053524658e-05,4.0394308598479256e-05,6.265962292673066e-05,0.00010026630479842424,0.9937519431114197,0.00155697634909302,0.0001103132963180542,8.960317791206762e-05,0.0018092392710968852,0.00030421276460401714,1,0.9937519431114197
6,Jibau Malang,93,lalu Jibau pun turun ke halaman menuju tepian temat perahunya berlabuh diiringi mereka berjalan bersama-sama melepas si Jibau berangkat.,0,0,0,0,0,0,0,0,0,0,1,0,5.2028026402695104e-05,4.9649675929686055e-05,6.167865649331361e-05,4.1044728277483955e-05,6.753348861820996e-05,0.00010048846888821572,0.0002383039245614782,0.0015628597466275096,0.00011829186405520886,9.176809544442222e-05,0.9812814593315125,0.00027034588856622577,1,0.9812814593315125
6,Jibau Malang,157,Pengawal- pengawal dan orang-orang kuatnya diperintahkan agar segera mungkin menangkap si Jibau dan Siti Ensah.,0,0,0,0,0,0,1,0,0,0,0,0,7.059664494590834e-05,0.0005051718908362091,6.359001417877153e-05,3.958494926337153e-05,6.598288746317849e-05,9.768178279045969e-05,0.9947081804275513,0.0015607138630002737,0.0001323278556810692,9.040100121637806e-05,0.0019582712557166815,0.00011924761201953515,1,0.9947081804275513
6,Jibau Malang,166,"Dengan cara siasat ia menyatakan bersedia mengikuti Orang Kaya Muda tetapi dengan syarat: ""Kita harus bersanding dan mengadakan pesta besar, yaitu selama enggang mengeram, dan pohon rumbia berjantung.",0,0,0,0,0,0,1,0,0,0,0,0,5.4973770602373406e-05,8.011436148080975e-05,7.155317871365696e-05,4.143034675507806e-05,6.335142097668722e-05,0.00011328147229505703,0.9863020181655884,0.0015769274905323982,0.0003643152303993702,9.354185749543831e-05,0.00503897201269865,0.0004614019999280572,1,0.9863020181655884
6,Jibau Malang,167,"Kalau kedua syarat ini terpenuhi, barulah kita usai bersnding dan barulah kita bersama-sama,"" katanya.",0,0,0,0,0,0,1,0,0,0,0,0,4.954056930728257e-05,4.947824709233828e-05,6.038322317181155e-05,4.70779268653132e-05,6.412124639609829e-05,9.912947280099615e-05,0.9539699554443359,0.0015619947807863355,0.0005953585496172309,0.00012164171494077891,0.0034253986086696386,0.00023310317192226648,1,0.9539699554443359
8,Partiga Tiga Sipunjung Dan Anggaranim,16,Ia mempertaruhkan seluruh daerah kekuasaannya berikut semua yang ada di atasnya termasuk benda-benda yang bernyawa.,0,0,0,0,0,0,1,0,0,0,0,0,5.96081699768547e-05,5.216563295107335e-05,0.0001891060674097389,4.103701576241292e-05,6.979465251788497e-05,9.950660023605451e-05,0.9018043875694275,0.0015677829505875707,0.00012260861694812775,0.00016992114251479506,0.001499478006735444,0.0002728886029217392,1,0.9018043875694275
8,Partiga Tiga Sipunjung Dan Anggaranim,21,"Sesudah bertarung lama dan sengit, ayam jago Partigatiga Sipunjang berhasil menewaskan lawannya.",0,1,0,0,0,0,0,0,0,0,0,0,5.336548201739788e-05,0.9995613694190979,6.791944178985432e-05,4.046116373501718e-05,6.362506974255666e-05,9.889645298244432e-05,0.00024636529269628227,0.0015618348261341453,0.00010789861698867753,9.054352267412469e-05,0.0021397776436060667,0.0003787866444326937,1,0.9995613694190979
8,Partiga Tiga Sipunjung Dan Anggaranim,79,"Sebagai hukuman aku bermohon kepada Yang Maha Kuasa agar semua keturunanmu yang perempuan tidak akan pernah dikurniai kecantikan serupa aku...""",0,0,0,0,0,0,1,0,0,0,0,0,5.539075209526345e-05,6.203836528584361e-05,6.206658872542903e-05,4.056052421219647e-05,6.43065432086587e-05,0.00010033325816038996,0.9197512865066528,0.0015734717017039657,0.004143749829381704,9.014576062327251e-05,0.004641267005354166,0.000225917887291871,1,0.9197512865066528
9,Cerita Raja Narasaon,14,Narasaon dilarangnya keluar rumah dan disuruhnya memakai pekaian yang menutupi seluruh tubuhnya.,0,0,0,0,0,0,1,0,0,0,0,0,5.96611134824343e-05,4.499642818700522e-05,6.207470141816884e-05,4.077059566043317e-05,6.19428901700303e-05,0.00010025216033682227,0.9925994873046875,0.0015563997440040112,0.00010559467045823112,9.346525621367618e-05,0.0030510893557220697,0.000590866431593895,1,0.9925994873046875
9,Cerita Raja Narasaon,28,"Tidak, Narasaon harus disingkirkan....",0,0,0,0,0,0,1,0,0,0,0,0,5.5176395107991993e-05,5.9971596783725545e-05,7.162970723584294e-05,3.907785139745101e-05,6.0807135014329106e-05,0.00010104395187227055,0.8737361431121826,0.0015611062990501523,0.00019119489297736436,9.128544479608536e-05,0.0011083995923399925,0.0002738010371103883,1,0.8737361431121826
9,Cerita Raja Narasaon,41,"Melihat keadaan isterinya, Datu Pejel berusaha menghiburnya.",1,0,0,0,0,0,0,0,0,0,0,0,0.9992609620094299,4.537094719125889e-05,6.51623704470694e-05,3.9180988096632063e-05,5.921673073316924e-05,9.803853754419833e-05,0.00015923938190098852,0.0015576747246086597,0.00010887739335885271,9.055914415512234e-05,0.0038464334793388844,0.00017711409600451589,1,0.9992609620094299
11,Datu Dalu dan Sang Maima,58,"Mendengar bahwa tombak warisan itu patah dan ujungnya hilang, tak terkatakan bagaimana marahnyaDatu Dalu.",0,0,0,0,0,0,1,0,0,0,0,0,5.347266051103361e-05,5.453282574308105e-05,6.716624920954928e-05,3.9384707633871585e-05,5.9562087699305266e-05,9.737505752127618e-05,0.880142092704773,0.00156301015522331,0.00014159202692098916,9.122663323068991e-05,0.0012710170121863484,0.0010189305758103728,1,0.880142092704773
11,Datu Dalu dan Sang Maima,83,"Dan bila pamannya yang mati, kematian itu bukanlah suatu kemenangan bagi Sang Maima, Dalam hati kecilnya diakuinya bahwa dialah yang bersalah, karena melanggar amanat pamannya.",0,0,0,0,0,0,1,0,0,0,0,0,5.343973680282943e-05,0.000132946835947223,7.191394979599863e-05,4.368318695924245e-05,6.668542482657358e-05,0.0003517302102409303,0.9539059400558472,0.0015910001238808036,0.0016514189774170518,9.114463318837807e-05,0.009512277320027351,0.0002597286948002875,1,0.9539059400558472
11,Datu Dalu dan Sang Maima,108,Dalam merawat nenek setan itu Sang Maima mengusahakan agar ia selamat mungkin sembuh agarpenyakitnya berlarut-larut dan ia terus menderita.,1,0,0,0,0,0,0,0,0,0,0,0,0.998996913433075,5.8204172091791406e-05,6.671614391962066e-05,3.998369356850162e-05,6.664613465545699e-05,0.00010637925151968375,0.0002297133905813098,0.0015660155331715941,0.0006564560462720692,9.161517664324492e-05,0.0027818349190056324,0.0015548806404694915,1,0.998996913433075
11,Datu Dalu dan Sang Maima,128,Sang maima diperintahkan untuk mencari jarum itu dan membawanya kembali keatas.,0,0,0,0,0,0,1,0,0,0,0,0,5.0912211008835584e-05,4.78469482914079e-05,6.235128967091441e-05,4.071158036822453e-05,6.205214594956487e-05,9.838861296884716e-05,0.9931178092956543,0.0015612310962751508,9.750811295816675e-05,9.019838034873828e-05,0.001031980267725885,0.00016676135419402272,1,0.9931178092956543
11,Datu Dalu dan Sang Maima,178,"Namun yakinlah, bahwa suatu hari ini akan kuadakan juga.",0,0,0,0,0,0,0,0,1,0,0,0,4.8121361032826826e-05,4.468563201953657e-05,6.299598317127675e-05,3.96539326175116e-05,6.217131885932758e-05,9.755109203979373e-05,0.0001652749051572755,0.0015626865206286311,0.9722501039505005,9.082265751203522e-05,0.0012121247127652168,0.0003398498520255089,1,0.9722501039505005
11,Datu Dalu dan Sang Maima,187,Aku sudah berhasil melaksanakan tugas yang diberikan Paman kepadaku.,0,0,0,0,0,0,1,0,0,0,0,0,7.094893226167187e-05,4.581337998388335e-05,6.84008191456087e-05,3.952489350922406e-05,6.67389904265292e-05,9.908780339173973e-05,0.9867386817932129,0.0015593495918437839,0.0005456733051687479,9.019536810228601e-05,0.00126205466222018,0.00015635789895895869,1,0.9867386817932129
11,Datu Dalu dan Sang Maima,197,"Tukang-tukang fitnah di kalangan Datu Dalu sendiri menghasut rajanya dengan mengatakan, bahwa bila pesta besar yang dijanjikannya diadakan juga, ini kesempatan baik bagi pengikut-pengikut Sang Maima untuk membunuhnya.",0,1,0,0,0,0,0,0,0,0,0,0,5.765753303421661e-05,0.9997944235801697,0.0001469011913286522,4.40728290413972e-05,6.809857586631551e-05,0.00011983877629972994,0.00827410165220499,0.0015776542713865638,0.0002618982398416847,9.11892275325954e-05,0.003291137982159853,0.00022246893786359578,1,0.9997944235801697
11,Datu Dalu dan Sang Maima,217,"Ketika hal ini disampaikan kepada Sang Maima, ia menuntut supaya besinya dikembalikan kepadanya dalam keadaan semula.",0,0,0,0,0,0,1,0,0,0,0,0,4.838766108150594e-05,4.639270264306106e-05,6.442095036618412e-05,4.037666803924367e-05,6.069590017432347e-05,9.922878962242976e-05,0.9226442575454712,0.0015578513266518712,0.0002615645935293287,9.1008965682704e-05,0.00540119456127286,0.004486842546612024,1,0.9226442575454712
11,Datu Dalu dan Sang Maima,219,Kedua tutuntan Sang Maima dianggap Datu Dalu sebagai ultimatum yang tidak pantas.,0,0,0,0,0,0,1,0,0,0,0,0,4.958343561156653e-05,5.709915058105253e-05,0.00036463525611907244,3.957279113819823e-05,6.261518137762323e-05,0.00010037593892775476,0.8758451342582703,0.0015602933708578348,0.0001199796242872253,8.864401024766266e-05,0.002409541979432106,0.0007193071069195867,1,0.8758451342582703
12,Cerita Pelleng Peneppuh Babah,14,Ternyata maksud raja Bulbulen ini mendapat tantangan dari raja Pu Rempur Mayap-Mayap bersama-sama rakyatnya hingga mengakibatkan terjadinya pergajahan (peperangan) yang tak dapat dielakkan.,0,0,1,0,0,0,0,0,0,0,0,0,5.462854460347444e-05,0.0005560634308494627,0.9801085591316223,4.117465141462162e-05,6.514770211651921e-05,0.00012546544894576073,0.01333628036081791,0.0015758315566927195,0.00014252586697693914,9.096133726416156e-05,0.002620752900838852,0.0010233578504994512,1,0.9801085591316223
12,Cerita Pelleng Peneppuh Babah,23,Mereka saling bertemu di hutan rimba dan seia-sekata membuat sumpah dan tekad bulat di bawah pimpinan langsung putera mahkota yang bernama si Pandirabar.,0,0,0,0,0,0,1,0,0,0,0,0,5.9702204453060403e-05,4.925298344460316e-05,6.226750701898709e-05,4.1211496863979846e-05,0.00020505070278886706,0.00010567696881480515,0.878128707408905,0.0015771210892125964,0.0002832029713317752,0.0001041195573634468,0.001992130419239402,0.0001500709040556103,1,0.878128707408905
12,Cerita Pelleng Peneppuh Babah,24,Mereka bertekad ingin merebut kembali kerajaannya dan menegakkan panji-panji mahkota Benua Har-har di kemudian hari.,0,0,0,0,0,0,1,0,0,0,0,0,6.40817524981685e-05,6.807798490626737e-05,0.00019973104645032436,3.950906830141321e-05,7.698178524151444e-05,9.757136285770684e-05,0.9098952412605286,0.001563717145472765,0.00019730070198420435,9.289295121561736e-05,0.0012498153373599052,0.0002352407609578222,1,0.9098952412605286
12,Cerita Pelleng Peneppuh Babah,40,"""Wahai Pandirabar, inginkah kamu saya sampaikan hal yang akan menolongmu dari kekalahan melawan musuhmu agar kamu memperoleh kegagahan dan jadi panglima perkasa di antara kerajaan- kerajaan negerimu?...",1,0,0,0,0,0,0,0,0,0,0,0,0.9912219047546387,0.0011337854666635394,7.461911445716396e-05,4.720505603472702e-05,7.206702866824344e-05,0.00015706081467214972,0.0007902028737589717,0.0015828454634174705,0.00037076868466101587,9.687788406154141e-05,0.001863017212599516,0.0003633572196122259,1,0.9912219047546387
12,Cerita Pelleng Peneppuh Babah,42,Bukan sudah diperintahkan nenek kramat Sitaka Langit.,0,0,0,0,0,0,1,0,0,0,0,0,5.382448944146745e-05,4.4678858102997765e-05,6.47479246254079e-05,3.8856112951179966e-05,6.2827646615915e-05,9.940379823092371e-05,0.992927610874176,0.001558961346745491,0.0020517774391919374,9.074414992937818e-05,0.001001020078547299,0.00028206847491674125,1,0.992927610874176
12,Cerita Pelleng Peneppuh Babah,54,"""Oooo kalau begitu hal yang sebenarnya, wahai Peduk Perkutahtih, maafkanlah daku dan terlebih dahulu aku ucapkan terima kasih padamu.",0,0,0,0,0,0,0,0,1,0,0,0,5.7837445638142526e-05,4.7183635615510866e-05,6.166189996292815e-05,4.076363620697521e-05,6.65233310428448e-05,0.00010410924005554989,0.0002495271328371018,0.0015693421009927988,0.9521239399909973,0.019542815163731575,0.0043311528861522675,0.00016695672820787877,1,0.9521239399909973
12,Cerita Pelleng Peneppuh Babah,89,Panji-panji kebesaran kerajaan kawasan Benua har-har pun segera ditegakkan pertanda kemenagan.,0,0,0,0,0,0,1,0,0,0,0,0,5.122212678543292e-05,5.368931306293234e-05,8.768793486524373e-05,3.946756987716071e-05,7.22828772268258e-05,9.757843508850783e-05,0.9892534613609314,0.0015645571984350681,0.0001548064756207168,9.312567999586463e-05,0.0022727034520357847,0.00025918715982697904,1,0.9892534613609314
13,Cerita Datu Kandibata,26,Maka disuruhnyalah muridnya itu memanggil utusan raja Alas ke pertapaannya.,0,0,0,0,0,0,0,0,1,0,0,0,4.817977242055349e-05,5.3487812692765146e-05,6.426534673664719e-05,4.073736272403039e-05,6.289502198342234e-05,9.976036380976439e-05,0.005449812393635511,0.0015576948644593358,0.9988046884536743,9.038401913130656e-05,0.0025997469201684,0.00021298033243510872,1,0.9988046884536743
13,Cerita Datu Kandibata,93,"""Diamlah engkau, nanti akan hidup juga kembali,"" kata Datu Kandibata menghibur isterinya.",1,0,0,0,0,0,0,0,0,0,0,0,0.9994200468063354,4.738108691526577e-05,6.122571357991546e-05,3.859442949760705e-05,6.0427926655393094e-05,9.655693429522216e-05,0.00018240956705994904,0.0015585946384817362,0.0005053489003330469,8.964676089817658e-05,0.0018018658738583326,0.00013803239562548697,1,0.9994200468063354
14,Kisah Sitagan Bulu,12,"Tapi apa hendak dikata, itu adalah takdir Tuhan Maha Pencipta.",0,0,0,0,0,0,0,0,1,0,0,0,5.186128692002967e-05,4.6268240112112835e-05,6.612033030251041e-05,4.06167637265753e-05,5.991254874970764e-05,9.687760757515207e-05,0.00020482596301008016,0.0015589827671647072,0.8868252038955688,9.010313806356862e-05,0.0025050619151443243,0.0003114719584118575,1,0.8868252038955688
14,Kisah Sitagan Bulu,30,Sebenarnya yng paling tepat mengasuh byi itu adalah anak-anak dan menantunya yang lebih tua karena mereka sedang mengusahakan anak kecil.,1,0,0,0,0,0,0,0,0,0,0,0,0.9712355136871338,5.195989433559589e-05,6.125258369138464e-05,4.361550236353651e-05,8.943859575083479e-05,9.9949560535606e-05,0.0001966652926057577,0.0015615212032571435,0.00015351129695773125,0.00012552434054668993,0.006418994627892971,0.00016029189282562584,1,0.9712355136871338
14,Kisah Sitagan Bulu,33,"""Saya cukup mengerti,"" katanya, ""Kalau anak ini benar-benar mau hidup, maka akan ada jalan untuk memeliharanya katanya lagi.",1,0,0,0,0,0,0,0,0,0,0,0,0.99858558177948,4.718930722447112e-05,5.9924888773821294e-05,4.159106538281776e-05,6.330998439807445e-05,9.893834067042917e-05,0.00017413290333934128,0.0015661267098039389,0.0001930087892105803,0.00011697711306624115,0.0031546466052532196,0.0001242470316356048,1,0.99858558177948
14,Kisah Sitagan Bulu,134,"""Ikan dari Sabulan istimewa enaknya, siapa melanggar janji deritanya luar biasa, "" kata Pangisi kepada harimau.",0,0,0,0,0,0,1,0,1,0,0,0,5.64920119359158e-05,5.0760274461936206e-05,6.118206511018798e-05,4.056988836964592e-05,6.200826464919373e-05,9.746618889039382e-05,0.9704262614250183,0.0015621508937329054,0.11222383379936218,9.125524229602888e-05,0.0038029979914426804,0.00032280496088787913,2,0.9704262614250183
14,Kisah Sitagan Bulu,184,"Nah,salamlah tanganku ini agar saya restu perkawinan kalian,"" kata Pangisi.",0,0,0,0,0,0,1,0,1,0,0,0,5.199429506319575e-05,5.1048871682723984e-05,6.612204015254974e-05,3.9199672755785286e-05,6.395019590854645e-05,9.854522068053484e-05,0.9109192490577698,0.0015618446050211787,0.13169154524803162,9.230848081642762e-05,0.001764464657753706,0.00014947181625757366,2,0.9109192490577698
14,Kisah Sitagan Bulu,299,Dengan tenang turunlah perempuan itu dari tangga rumahnya lalu didatanginya harimau itu dan dipegang.,0,0,0,0,0,0,0,0,1,0,0,0,5.293597496347502e-05,4.616669684764929e-05,6.263280374696478e-05,3.939477392123081e-05,6.525851495098323e-05,9.819898696150631e-05,0.00016940219211392105,0.0015575458528473973,0.8975226283073425,9.16907811188139e-05,0.0022352184168994427,0.00023414652969222516,1,0.8975226283073425
14,Kisah Sitagan Bulu,312,Demikianlah akhir cerita penuh bahagia hingga turunannya dan selamatlah kita semuanya.,0,0,0,0,0,0,0,0,1,0,0,0,6.0173068050062284e-05,4.797693691216409e-05,6.522019248222932e-05,3.971498517785221e-05,6.575424777111039e-05,9.895938273984939e-05,0.0001785714121069759,0.0015603038482367992,0.958209216594696,9.28320296225138e-05,0.0018408194882795215,0.00012567608791869134,1,0.958209216594696
15,Kisah Lubuk Emas,27,"""Ayahanda, maafkanlah anakanda jika akhirnya nanti apa yang anakanda katakan ini menusuk hati ayahanda.",0,0,0,0,0,0,0,0,1,0,0,0,5.849501758348197e-05,6.087176370783709e-05,6.319375097518787e-05,4.022429129690863e-05,6.445671169785783e-05,9.873740054899827e-05,0.0002677086158655584,0.0015595238655805588,0.9231581687927246,9.032860543811694e-05,0.001319984789006412,0.00021754401677753776,1,0.9231581687927246
15,Kisah Lubuk Emas,31,"Tidak ada pilihan lain untukmu, selain mencintai Raja Aceh itu dan kau harus tahu, persoalan ini adalah persoalan martabat, masalah nama baik ayahanda seorang raja.""",1,0,0,0,0,0,0,0,0,0,0,0,0.8919617533683777,5.827047425555065e-05,9.92253771983087e-05,4.499033457250334e-05,6.597478204639629e-05,0.00014583462325390428,0.02424132265150547,0.0015929419314488769,0.0007122881943359971,8.974889351520687e-05,0.0038548801094293594,0.0005198729922994971,1,0.8919617533683777
15,Kisah Lubuk Emas,74,Dengan langkah terhuyung-huyung Raja Simargolang bangkit dari peraduannya; diperintahkannya hulubalang untuk memanggil para pengetua untuk berkumpul di istana.,0,0,0,0,0,0,1,0,0,0,0,0,5.5378601246047765e-05,6.067188223823905e-05,7.717009430052713e-05,4.0145616367226467e-05,6.76206182106398e-05,0.00012056774721713737,0.990774929523468,0.0015841382555663586,0.00016057459288276732,9.248997957911342e-05,0.0029985939618200064,0.0002676904550753534,1,0.990774929523468
15,Kisah Lubuk Emas,101,"""Aku memang harus bertanggung jawab atas meninggalnya Tuanku Puteri Sri Pandan.",0,0,0,0,0,0,1,0,0,0,0,0,7.215106597868726e-05,6.754803325748071e-05,7.859392644604668e-05,3.935594577342272e-05,6.28764319117181e-05,9.916711132973433e-05,0.9511266350746155,0.0015596041921526194,0.00011842649837490171,8.919448737287894e-05,0.0011504314607009292,0.00017114655929617584,1,0.9511266350746155
