storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan,kepedulian_prob,menyakiti_prob,keadilan_prob,kecurangan_prob,loyalitas_prob,pengkhianatan_prob,otoritas_prob,pembangkangan_prob,kesucian_prob,kemerosotan_prob,kebebasan_prob,penindasan_prob,positive_label_count,max_confidence
5,Si Buyung Besar,123,"""Kalau perintah itu kita tunggu-tunggu, maka satu minggu inipun kita tungu belaum juga akan bekerja.",0,0,0,0,0,0,1,0,0,0,0,0,7.41671392461285e-05,8.173181413440034e-05,5.040428732172586e-05,7.925306272227317e-05,0.0001848739048000425,4.927478585159406e-05,0.9993125200271606,9.074249828699976e-05,0.00012061547749908641,0.00031060344190336764,0.00013126614794600755,0.00010808314982568845,1,0.9993125200271606
5,Si Buyung Besar,126,"""Yah, tapi belum ada perintah, nanti kita dimarahi.""",0,0,0,0,0,0,1,0,0,0,0,0,7.191381155280396e-05,9.618566400604323e-05,5.2821607823716477e-05,8.91993404366076e-05,0.00020026537822559476,4.459755291463807e-05,0.9993777275085449,9.125838550971821e-05,0.00011843056563520804,0.0003145656664855778,0.0001392054691677913,0.00011293632996967062,1,0.9993777275085449
5,Si Buyung Besar,128,Begitulah mereka pun bekerja tanpa perintah Buyung Besar dan membuat barang dari besi menurut keahliannya masing-masing.,0,0,0,0,0,0,1,0,0,0,0,0,0.00015958640142343938,8.484371937811375e-05,4.9663784011499956e-05,7.983835530467331e-05,0.00020213618699926883,5.074793443782255e-05,0.9993799924850464,9.107868390856311e-05,0.00011907421139767393,0.0003111516998615116,0.00013746891636401415,0.00015168837853707373,1,0.9993799924850464
5,Si Buyung Besar,133,Kapal pun bergerak meninggalkan pulau besi itu menuju ketengah lautan luas.,0,0,0,0,0,1,0,0,0,0,0,0,7.319332507904619e-05,7.737937266938388e-05,4.939131758874282e-05,7.588080188725144e-05,0.00018825977167580277,0.9995480179786682,8.340205386048183e-05,9.107989899348468e-05,0.00011355400056345388,0.0002859906235244125,0.00013336911797523499,0.00010456622112542391,1,0.9995480179786682
5,Si Buyung Besar,136,Hal itu diberitahukan kepada Buyung Besar dan mendapat perintah agar kapal ditujukkan kesana.,0,0,0,0,0,0,1,0,0,0,0,0,9.2251633759588e-05,7.756502600386739e-05,4.980792436981574e-05,7.736594852758572e-05,0.00021609009127132595,4.7455381718464196e-05,0.9994364380836487,9.081001189770177e-05,0.00012699484068434685,0.00029356309096328914,0.000148980034282431,0.00012851440988015383,1,0.9994364380836487
5,Si Buyung Besar,145,Siapa yabg membantah akan dihukum sesuai dengan perintah Datuk Penghulu ketika berangkat.,0,0,0,0,0,0,1,0,0,0,0,0,0.00013279706763569266,0.00012528087245300412,5.853558468515985e-05,7.602007099194452e-05,0.00021795091743115336,4.5367229176918045e-05,0.9993947744369507,9.282158134737983e-05,0.00013781263260170817,0.00029929488664492965,0.00013643775309901685,0.00021988835942465812,1,0.9993947744369507
5,Si Buyung Besar,162,Kali ini si Buyng Besar memberi perintah kepada semua tukang untuk bekerja membuat apa saja dalam jumlah yang banyak untuk diri masing-masing.,0,0,0,0,0,0,1,0,0,0,0,0,0.00022400419402401894,8.360910578630865e-05,5.008060179534368e-05,8.130761125357822e-05,0.0003112181439064443,6.234932516235858e-05,0.9993805885314941,9.175051673082635e-05,0.00015153457934502512,0.0002932391653303057,0.00013636700168717653,9.334590868093073e-05,1,0.9993805885314941
5,Si Buyung Besar,201,"katakanlah yang sebenarnya, semoga kami dapat membantu.""",1,0,0,0,0,0,0,0,0,0,0,0,0.9909560084342957,9.548253729008138e-05,5.6052624131552875e-05,7.930643914733082e-05,0.00021469665807671845,4.53681823273655e-05,8.476867515128106e-05,9.040340955834836e-05,0.00017104801372624934,0.00034850192605517805,0.00013612897600978613,0.00011810465366579592,1,0.9909560084342957
5,Si Buyung Besar,280,"Mereka memperkatakan betapa malangnya nasib Buyung Besar, dimana isterinya yang cantik harus diserahkan kepada Datuk Penghulu.",0,0,0,0,0,0,1,0,0,0,0,0,9.788337047211826e-05,8.072256605373695e-05,4.928390262648463e-05,7.636105146957561e-05,0.00018074557010550052,5.735783270210959e-05,0.9694573879241943,9.692076127976179e-05,0.00017528299940750003,0.0002952486102003604,0.00014336605090647936,0.00010981068771798164,1,0.9694573879241943
6,Jibau Malang,19,"Mendengar perintah ibunya, maka si Jibau bertanya, tanyanya.",0,0,0,0,0,0,1,0,0,0,0,0,7.59463946451433e-05,7.625553553225473e-05,4.913532757200301e-05,7.333690155064687e-05,0.00021130795357748866,4.550570884020999e-05,0.999403715133667,8.952699135988951e-05,9.989211685024202e-05,0.0002835379564203322,0.0001473124575568363,0.00010576246859272942,1,0.999403715133667
6,Jibau Malang,23,"Apabila anakanda melihat di sana air sungai mudik ke hulu, pohon kayu mengikut sujud, itulah tandanya nanti bahwa rumah dan Siti Ensah berada di tempat itu.",0,0,0,0,0,0,0,0,1,0,0,0,7.983637624420226e-05,9.155378211289644e-05,4.96901739097666e-05,9.130651596933603e-05,0.00034313774085603654,0.00011005525448126718,9.239539940608665e-05,0.00010166734864469618,0.9816771745681763,0.0002821083180606365,0.0001324090117122978,0.0001143546323874034,1,0.9816771745681763
6,Jibau Malang,28,"""Ya, bundaku, maksud anakanda biarlah dulu anakanda pergi menuntut ilmu pertapaan.",0,0,0,0,0,0,0,0,1,0,0,0,7.694186933804303e-05,7.867251406423748e-05,5.1183116738684475e-05,7.448253018083051e-05,0.00022345726029016078,5.188498107600026e-05,8.679429447511211e-05,0.00010338822175981477,0.987686038017273,0.00030517374398186803,0.00012622818758245558,0.00016712684009689838,1,0.987686038017273
6,Jibau Malang,30,Disana anakanda akan bertapa selama 40 hari lamanya.,0,0,0,0,0,0,0,0,1,0,0,0,9.205971582559869e-05,7.07600120222196e-05,6.0492384363897145e-05,7.683862349949777e-05,0.0001883492077467963,4.4654363591689616e-05,8.19420674815774e-05,9.407697507413104e-05,0.9992527365684509,0.00027713485178537667,0.00013516045873984694,9.853253868641332e-05,1,0.9992527365684509
6,Jibau Malang,35,"""Kalau demikian halnya, lebih baik kakanda katakan pada adikanda tanda dan alamat kepada adikanda supaya adikanda maklum sekiranta ada mara bahaya menimpa diri kekanda sewaktu adikanda dalam pertapaan,"" jawab adiknya.",0,0,0,0,0,0,0,0,1,0,0,0,9.817445243243128e-05,0.0001281130826100707,5.4782434744993225e-05,8.229947707150131e-05,0.0005392716266214848,0.00015404725854750723,0.0001649734185775742,0.00012121421605115756,0.990225613117218,0.0004014800942968577,0.00013285974273458123,0.00015731051098555326,1,0.990225613117218
6,Jibau Malang,39,"Keesokan harinya sebelum subuh pagi, si Jibau berangkat menjenguk tunangannya dan si Nogong berangkat menuju bukit Timbunan Tulang untuk bertapa selama 40 hari.",0,0,0,0,0,0,0,0,1,0,0,0,7.554751937277615e-05,7.886329694883898e-05,4.8849862650968134e-05,7.866935629863292e-05,0.00047352787805721164,0.00010842710616998374,8.39670465211384e-05,9.69290776993148e-05,0.9992732405662537,0.00029848242411389947,0.00013224435679148883,8.759366028243676e-05,1,0.9992732405662537
6,Jibau Malang,44,"Dilihtanya tanda, air sungai mudik ke hulu, pohon kayu mengikut sujud, maka teringatlah ia akan petuah ibunya bahwa inilah dia rumah puteri Siti Ensah.",0,0,0,0,0,0,0,0,1,0,0,0,8.622911263955757e-05,8.749715925659984e-05,5.094688822282478e-05,8.672909461893141e-05,0.0003184370289091021,0.00014993302465882152,9.621703793527558e-05,0.00012676301412284374,0.995111882686615,0.0002830790472216904,0.00013043741637375206,0.00012202544166939333,1,0.995111882686615
6,Jibau Malang,48,"Dan Siti Ensah melihat air sungai mudik ke hulu, pohon kayu tunduk sujud.",0,0,0,0,0,0,0,0,1,0,0,0,6.790908082621172e-05,8.285382500616834e-05,4.900378917227499e-05,8.820235962048173e-05,0.00020165300520602614,4.663182335207239e-05,9.128579404205084e-05,9.388859325554222e-05,0.968264639377594,0.00029692621319554746,0.00013469677651301026,0.0001486956316512078,1,0.968264639377594
6,Jibau Malang,114,"Tetapi beberapa pengawal menangkapnya atas perintah Datuk Orang Kaya Muda, lalu dirantau di situ.",0,0,0,0,0,0,1,0,0,0,0,0,9.272090392187238e-05,8.659472223371267e-05,4.842574708163738e-05,7.87933895480819e-05,0.0002024743298534304,4.744968100567348e-05,0.9994094371795654,9.165982919512317e-05,0.00011296626325929537,0.0002930851769633591,0.00015296439232770354,0.00013604384730570018,1,0.9994094371795654
6,Jibau Malang,140,"Mendengar berita kematian si Jibau itu, darahnya tersirap lantas ia mencuri lari dan mengambil segendeng kelapa.",0,0,0,1,0,0,0,0,0,0,0,0,7.34286368242465e-05,9.762506670085713e-05,4.757273563882336e-05,0.9636819958686829,0.00020347160170786083,5.668124867952429e-05,8.619466098025441e-05,9.16706703719683e-05,0.00010158458462683484,0.0002744892262853682,0.00012894316751044244,0.00011074331268901005,1,0.9636819958686829
6,Jibau Malang,168,"Akan si Nogong, sewaktu ia khusuk bertapa itu, tiba-tiba bunyi petir di atas kepalanya dan bintang terbit tengah hari.",0,0,0,0,0,0,0,0,1,0,0,0,7.050830026855692e-05,8.788013656158e-05,4.791511673829518e-05,7.96712702140212e-05,0.00022137902851682156,6.911088712513447e-05,8.522077405359596e-05,9.049708751263097e-05,0.9992557168006897,0.00027976094861514866,0.00013143486285116524,9.685441909823567e-05,1,0.9992557168006897
6,Jibau Malang,170,Ia pun keluar dari pertapaannya segera pulang menuju rumahnya Balai Besar.,0,0,0,0,0,0,0,0,1,0,0,0,9.525482164463028e-05,7.35988505766727e-05,4.775495835929178e-05,7.598065712954849e-05,0.00020505383145064116,4.512637315201573e-05,8.246145443990827e-05,9.072424290934578e-05,0.9123150110244751,0.0002889979805331677,0.00014206157356966287,9.949776722351089e-05,1,0.9123150110244751
6,Jibau Malang,197,"Dan sejak Jibau memegang tampuk pemerintahan, rakyat dijamu, fakir miskin diberi hadiah dan rakyat oun hidup rukun dan damai serta aman tenteram.",0,0,1,0,0,0,0,0,0,0,0,0,0.00010882383503485471,8.603058813605458e-05,0.9967467784881592,9.183752990793437e-05,0.004456919152289629,0.0001711139193503186,0.0060302200727164745,0.008797036483883858,0.00017222306632902473,0.0003180447092745453,0.0001367023796774447,0.00010912206926150247,1,0.9967467784881592
8,Partiga Tiga Sipunjung Dan Anggaranim,1,"Alkisah Rakyat ~ Menurut yang empunya cerita kisah ini terjadi di Simelungun, Sumatera Utara, sekitar abad ke-17.",0,0,0,0,0,0,1,0,0,0,0,0,7.84708172432147e-05,8.350917778443545e-05,5.054528082837351e-05,0.00010179841774515808,0.00028453554841689765,5.7557168474886566e-05,0.9201298952102661,9.411392966285348e-05,0.00015964379417710006,0.000307284266455099,0.00013515916361939162,0.00012983310443814844,1,0.9201298952102661
8,Partiga Tiga Sipunjung Dan Anggaranim,10,Penguasa yang memerintah di daerah yang disebut Siantar itu ialah Raja Sitanggang yang termasuk marga Saragih.,0,0,0,0,0,0,1,0,0,0,0,0,0.00014128129987511784,8.364785026060417e-05,0.007319104857742786,8.253540727309883e-05,0.00039477465907111764,5.646281351801008e-05,0.854765772819519,0.00010246601596008986,0.00011111374624306336,0.0003161579661536962,0.0001516775373602286,0.00015267878188751638,1,0.854765772819519
8,Partiga Tiga Sipunjung Dan Anggaranim,23,"Sesuai dengan perjanjian, seluruh daerah, harta benda dan rakyatnya diserahkannya kepada pemenang.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001404501381330192,7.695155363762751e-05,0.0187384020537138,8.720502955839038e-05,0.00019608766888268292,5.4032156185712665e-05,0.9660665392875671,0.00012747505388688296,0.00014125544112175703,0.0002992732042912394,0.00014243973419070244,0.00016693712677806616,1,0.9660665392875671
8,Partiga Tiga Sipunjung Dan Anggaranim,25,"Sesudah itu Raja Sitanggang berangkat ke Tanah Jawa, dimana seorang dari marganya memerintah.",0,0,0,0,0,0,1,0,0,0,0,0,6.981714977882802e-05,7.515398465329781e-05,4.909448398393579e-05,7.430448022205383e-05,0.0001890743587864563,4.8928657633950934e-05,0.9975805282592773,0.00010149899026146159,0.00011630974768195301,0.00028886026120744646,0.00014509518223349005,8.704817446414381e-05,1,0.9975805282592773
8,Partiga Tiga Sipunjung Dan Anggaranim,37,"Ia sadar, bahawa perubahan wajahnya adalah hukuman yang dijatuhkan Yang Maha Kuasa kepadanya.",0,0,0,0,0,0,1,0,0,0,0,0,9.859325655270368e-05,0.0001059469796018675,5.1545779570005834e-05,7.610785542055964e-05,0.00020116059749852866,5.2017407142557204e-05,0.9990901947021484,0.00019306088506709784,0.00036454349174164236,0.0002795460168272257,0.00012964627239853144,0.00022727641044184566,1,0.9990901947021484
8,Partiga Tiga Sipunjung Dan Anggaranim,64,Memenuhi permintaan ini dianggap sebagai penghormatan terakhir yang harus diberikan kepada seseorang yang akan meninggal.,0,0,0,0,0,0,1,0,0,0,0,0,7.925910176709294e-05,8.00026609795168e-05,9.870067879091948e-05,7.661173731321469e-05,0.00026834156597033143,7.553758041467518e-05,0.999360978603363,9.43586346693337e-05,0.00013793239486403763,0.00027415365912020206,0.00013305335596669465,9.957351721823215e-05,1,0.999360978603363
8,Partiga Tiga Sipunjung Dan Anggaranim,106,Peristiwa yang menimpa Nan Sorma menyebabkan sebagian mereka tidak berani membunuh ular sendei.,0,1,0,0,0,0,0,0,0,0,0,0,9.80977201834321e-05,0.9997132420539856,5.179362779017538e-05,8.532623178325593e-05,0.00019856060680467635,4.6703116822754964e-05,8.164379687514156e-05,9.338615200249478e-05,0.00011764471128117293,0.00029012217419221997,0.00013306211621966213,0.00013289890193846077,1,0.9997132420539856
9,Cerita Raja Narasaon,35,Semoga Yang Maha Kuasa melindungimu.,1,0,0,0,0,0,0,0,0,0,0,0,0.9934036135673523,7.66222583479248e-05,5.294980655889958e-05,7.82743954914622e-05,0.00019244095892645419,4.438630276126787e-05,8.12052603578195e-05,9.185758244711906e-05,0.00014806997205596417,0.0003029269282706082,0.00014858577924314886,0.00010062396177090704,1,0.9934036135673523
9,Cerita Raja Narasaon,75,"""Permintaanmu dikabulkan!""",0,0,0,0,0,0,0,0,1,0,0,0,7.086002005962655e-05,8.006829739315435e-05,5.014616181142628e-05,8.453570626443252e-05,0.00018286757403984666,4.583430927596055e-05,8.289523975690827e-05,9.134598076343536e-05,0.9843161702156067,0.0003113707061856985,0.00013672400382347405,8.311052806675434e-05,1,0.9843161702156067
9,Cerita Raja Narasaon,99,"Untuk menghormati leluhur mereka keturunan Raja Narasaon didirikan pada tanggal 17 April 1937, sebuah perkumpulan yang dinamakan ""Perkumpulan Yayasan Studi Raja Narasaon.""",0,0,0,0,0,0,1,0,0,0,0,0,0.00012217389303259552,0.00012220465578138828,0.00016373269318137318,8.555053500458598e-05,0.0006701811798848212,7.810306851752102e-05,0.9516968131065369,0.002822279930114746,0.000515181221999228,0.000370701658539474,0.00023739045718684793,0.00010378134902566671,1,0.9516968131065369
11,Datu Dalu dan Sang Maima,11,"Datu Dalu mewarisi sebagian besar dari sawah dan ladang almarhum ayahnya, serta diizinkan mendirikan sebuah kampung yang lain kira-kira 1 km dari Sipultak.",0,0,0,0,0,0,1,0,0,0,0,0,0.00011617063137236983,7.705905591137707e-05,5.535188756766729e-05,8.168554631993175e-05,0.0004901953507214785,0.00010008251410908997,0.9988579750061035,0.0001615558285266161,0.00013094310997985303,0.0003445039037615061,0.00014562089927494526,9.936986316461116e-05,1,0.9988579750061035
11,Datu Dalu dan Sang Maima,17,"Dalam bahasa Batak ia dinamakan ""Hujur Jambar Baho"" yang berarti ""tombak yang merupakan bagian dari warisan.""",0,0,0,0,0,0,1,0,0,0,0,0,8.53050805744715e-05,0.00011121571878902614,6.233184831216931e-05,7.479443593183532e-05,0.0003964818606618792,5.837548815179616e-05,0.9930716156959534,0.00011272823758190498,0.00015445023018401116,0.00045597588177770376,0.00014224428741727024,0.00010841098264791071,1,0.9930716156959534
11,Datu Dalu dan Sang Maima,63,"Pendek kata, musyawarah memutuskan bahwa untuk memelihara kehormatannya sebagai laki-laki keturunan Datu Pulungantua, Sang Maima harus turun ke Dunia Bawah untuk mencari tomak itu.",0,0,0,0,0,0,1,0,0,0,0,0,0.0030740569345653057,8.826713019516319e-05,4.919017737847753e-05,7.436770829372108e-05,0.000262691784882918,9.231895819539204e-05,0.9510718584060669,0.00012557103764265776,0.00017821232904680073,0.00028707156889140606,0.00012730788148473948,0.0001928590500028804,1,0.9510718584060669
11,Datu Dalu dan Sang Maima,92,Dengan kayu dan senjata -senjata tajam setan-setan itu melukai Sang Maima .,0,1,0,0,0,0,0,0,0,0,0,0,0.00011256904690526426,0.8552019000053406,5.381407754612155e-05,0.0015635921154171228,0.00020479786326177418,4.760858791996725e-05,8.706702647032216e-05,9.768382005859166e-05,0.00011431319580879062,0.0005339477793313563,0.0001379710593027994,0.00012026657350361347,1,0.8552019000053406
11,Datu Dalu dan Sang Maima,107,"Mereka tidak mengenal keadilan, sebab di dalam dunianya berlaku hukum ""siapa kuat, dialah yang berkuasa.""",0,0,0,0,0,0,1,0,0,0,0,0,0.0001806547661544755,9.778932871995494e-05,6.167189712869003e-05,7.576757343485951e-05,0.00018435076344758272,5.5119602620834485e-05,0.996570348739624,0.00011083817662438378,0.00011161263682879508,0.00029148758039809763,0.0001315222616540268,0.00019473995780572295,1,0.996570348739624
11,Datu Dalu dan Sang Maima,118,Perintah nenek setan itu adalah hukum yang tidak boleh dilanggar.,0,0,0,0,0,0,1,0,0,0,0,0,0.0001205133885378018,0.00010337600542698056,0.00011184639151906595,8.071394404396415e-05,0.00022101837384980172,4.454403824638575e-05,0.9987708926200867,9.165519441012293e-05,0.00011739537148969248,0.0002896401274483651,0.0001359193993266672,0.0001050422215485014,1,0.9987708926200867
11,Datu Dalu dan Sang Maima,133,Ini dibolehkan.,0,0,0,0,0,0,1,0,0,0,0,0,8.784377132542431e-05,7.629278115928173e-05,5.2270461310399696e-05,7.901227218098938e-05,0.00018784237909130752,4.462686774786562e-05,0.9953666925430298,9.156146552413702e-05,0.00011942705896217376,0.00029393756994977593,0.0001424375659553334,9.887232590699568e-05,1,0.9953666925430298
11,Datu Dalu dan Sang Maima,159,Ia memohonkan dengan sangat supaya boleh terus mendampingi Sang Maima seperti di Dunia Bawah selama ini.,0,0,0,0,0,0,0,0,1,0,0,0,0.00010932704026345164,7.880391058279201e-05,4.8994304961524904e-05,7.567017019027844e-05,0.00021083903266116977,4.9963437049882486e-05,8.741667988942936e-05,9.198485349770635e-05,0.9983140230178833,0.00030175631400197744,0.0001712089142529294,0.00010738437413237989,1,0.9983140230178833
11,Datu Dalu dan Sang Maima,170,"Ibu dan kakak Sang Maima yang dibebaskan Datu Dalu, begitu ia menerima tombak itu kembali, memeluk dan menciuminya untuk melepaskan rindu mereka.",0,0,0,0,0,0,0,0,0,0,1,0,0.00010281581489834934,7.960458606248721e-05,4.9717000365490094e-05,7.32774060452357e-05,0.0006543747731484473,0.00014967889001127332,8.83094035089016e-05,9.854005475062877e-05,0.0003570631961338222,0.0003652761224657297,0.9226771593093872,0.0003521484322845936,1,0.9226771593093872
11,Datu Dalu dan Sang Maima,195,Bagaimana seandainya Sang Maima tidak dapat melepaskan dirinya dari setang-setan itu!,0,0,0,0,0,0,0,0,0,0,1,0,8.25442184577696e-05,8.64186804392375e-05,5.054966459283605e-05,8.523003634763882e-05,0.00019903485372196883,4.528026329353452e-05,8.226023783208802e-05,9.013570524984971e-05,0.00013209185271989554,0.00030022309510968626,0.9571465849876404,0.0001328201178694144,1,0.9571465849876404
11,Datu Dalu dan Sang Maima,232,"Tetapi sang paman memasang jala-jala dan ""parsili"" (batang-batang pisang berbentuk manusia) untuk mengusir setan itu.",0,1,0,0,0,0,0,0,0,0,0,0,9.75257862592116e-05,0.9946908354759216,5.045012221671641e-05,9.076768765226007e-05,0.0003320969990454614,6.290353485383093e-05,8.997700206236914e-05,9.709595906315371e-05,0.00011640461161732674,0.00032648869091644883,0.000137377021019347,0.00010066771210404113,1,0.9946908354759216
11,Datu Dalu dan Sang Maima,235,Siang dan malam Sang Maima duduk bertapa dibawah sebatang pohon beringin besar.,0,0,0,0,0,0,0,0,1,0,0,0,0.00011451612954260781,7.392790575977415e-05,5.209762821323238e-05,9.578566823620349e-05,0.00019448946113698184,4.405106301419437e-05,8.486492151860148e-05,0.00010243651922792196,0.9992660880088806,0.00028533561271615326,0.0001337950670858845,0.00011274113785475492,1,0.9992660880088806
11,Datu Dalu dan Sang Maima,236,Ia memohonkan kepada jin dan setan unutk membuat anggota-anggota rumah tangga Datu Dalu sakit.,0,0,0,0,0,0,0,0,1,0,0,0,9.524555935058743e-05,8.513800275977701e-05,4.8686582886148244e-05,7.612047193106264e-05,0.0001932354789460078,5.4923249990679324e-05,8.592966332798824e-05,9.156216401606798e-05,0.9972980618476868,0.0003049677761737257,0.0001383228081976995,0.00010287172335665673,1,0.9972980618476868
12,Cerita Pelleng Peneppuh Babah,13,Mereka diperintahkan raja Bulbulen untuk menundukkan dan memperluas wilayahnya serta melenyapkan raja-raja yang ingin bertahan dan menentang kehendak raja.,0,0,0,0,0,0,1,0,0,0,0,0,0.00010564040712779388,0.01892545074224472,0.00018895577522926033,9.012702503241599e-05,0.0006453804089687765,6.284393748501316e-05,0.9955637454986572,0.00017850413860287517,0.000153061278979294,0.0003775234508793801,0.00014213717076927423,0.001866340753622353,1,0.9955637454986572
